words,sentiment_coeff
uchi,1.9822149446464348
benkatwiga,2.9616051356512525
magai25,2.5818647840726525
tuwape,2.1198380336588776
kinachofanyika,2.002995556985668
swala,2.111918825490156
otyboi,4.000072338525789
dee,1.176687011455293
ommy,1.2144857448134423
rue,1.367519374730661
font,1.3118961425501159
nuire,1.4239577628343878
pourtant,1.489469644290526
inaonekana,2.6388653731100638
brighton,2.2954691049951523
prospermasau,1.7436558622946219
kupiga,1.576580632889865
oscakav,1.2549670260744952
cedric,1.2344836529880987
penge,1.1855784007927201
5628o,1.2578182364899617
mamykanku,1.2370319296740488
stanysbujakera,1.2399467249664837
hum,1.536602816911182
rmonunu,1.3855919664175649
voila,1.1535185124447682
anasahau,2.4811360772665885
nimeacha,3.4049101634349985
ngap,3.1523979253799053
lipo,3.263258498709086
tokea,1.6469188953089788
binti,1.7874080999263058
ovyo,1.9341110479534356
tumi,-3.9231160684529
monakhisi,-4.29764521639642
machozi,2.084961793610805
mabulamkasiwa,2.945406447327894
nyebu14,3.025049106777407
rift,-2.6191155836924738
valley,-4.005613438699956
pimbi,2.803199602784733
nikkwapili,1.874181089808393
matokeo,1.7190371067386865
jaliluzaid,2.16220567733826
hahaaa,2.1984055620253584
wasaidizi,2.172983884393889
chaka,2.170488319778389
waoga,1.7201014314197527
thikazi,-2.797963501132034
siwez,2.089895985557003
kubishana,2.3615342394492167
iringa,2.929941004175855
naenda,2.0459581511776186
unabisha,3.123198685265344
meddy,3.3305152402800937
gozangarugabwa,3.3848655458168926
rhydro,3.3621389634680847
nduyamuthama,-3.513008748131328
aydidkingkunta,2.663723055637548
farnell,2.1988623593651
mtey,2.0381574838298335
tas1tyetyetye,3.240630620344049
imara,2.031466877493284
iboysean,1.772015424917283
genge,2.07975116703453
anakupa,3.4044035291631163
sawasawa,2.9969485883887375
mlizaliwa,2.2387654026349835
kizazi,1.5966635432974394
ijayo,1.9825804661218014
kuvunja,2.3845314479104602
slaa,2.1297185459334735
vinginevyo,2.898177111886406
wiki,1.5250572789517896
mwanafunzi,2.3861303577254316
chuo,1.578665901891921
bhy,1.710652717834699
nhyn,1.7367080436892885
kukubali,2.10301989687158
yaendelee,1.5856096918694549
teamwiliamruto,-2.5312666824616015
mmanchester,3.5080161871723647
mashine,2.477183462529263
tofali,2.322568346367417
kanu,-4.9190659633196345
kitheka,-3.0662458078489494
mangi,2.5639163883322906
amekuwa,2.025892265667668
boshabevariste,1.6477600531633396
ambhenrimova,1.317543071457031
muyumba,1.5264553310706306
umeanza,1.9727798812342283
unapishana,3.0844229146140414
pompeowabuza,2.867359881542656
mende,2.223062008545801
davitheempire,1.8021253784456177
taasisi,2.164785354565279
felixmomat,1.5078416240324308
derriere,1.3669785934813092
etant,1.3584836080753049
jeunesse,1.5575726711911038
kiburi,2.8819816027193417
hajui,1.5106556281131949
mjini,1.6171361945565665
ricc0hh,1.8384211984388195
waridi58,1.7120386790218776
josemengi99,1.805294370689224
hansmonatal,1.552798737774653
celinwilliam24,1.5925911955765706
itsjacky12,1.5104348327168047
kavishetony21,2.449639814765826
abubaka97520527,2.4220669277536433
traviedawg2,2.033407156061119
jacque,2.1963609616607287
severine,2.251666677048279
projectuseuden,2.586145219063195
matata,3.3286171086014997
wotee,2.552310149083155
asili,2.593256932308015
pisi,1.516524662682935
zimeisha,2.79195241274061
kadhaa,1.9239368797017398
kizungu,1.9867482967165595
akisoma,2.4787342604493783
anaona,1.6900140943092516
haelewi,2.956180824894958
aonekane,2.5627988950194807
wachana,2.3190847557120473
demu,2.461464509597802
mimba,2.0624128260612964
ndivyo,3.7581535519655946
walivyo,2.0889581829622537
theodmparty,-3.1986398794768034
furaha,2.426339084197221
nitakua,1.8584341492409941
mshua,2.5035493953547374
kulingana,2.3687989112570373
husika,2.769328231873517
hujielewi,1.7709458672162883
kanenamagufa,1.4869737247866095
racqreyc,1.5044079117858526
wenzako,2.72365499566958
mwenzake,2.421865475371748
kupita,1.9357333226869342
sungwa,3.8675817253411346
suavearnold,3.1220559898096125
kigamboni,2.472822950562239
wajukuu,1.8773231378550217
tagz,2.95525495546755
princehadson,4.1309499820232185
nasema,2.28109201026527
justinomokala,1.30975230321461
chaque,1.4102517399547982
aidha,2.5983740455177857
kuisimamia,2.2004062066080743
mzazi,2.7570340442985777
wapya,3.008785252446923
wapwatuinuane,2.1736201991084956
presdent,-4.547889697505976
bantemichael,1.2304892091209176
vema,1.9636859766030261
mabeberu,1.5956798786589073
usiogope,2.454479846618107
aura,1.1924463594889134
iamkallah,1.6883604827734677
namjua,3.241106395788104
flan,2.4882461319166604
kigeugeu,2.5159115969841848
tukiwa,1.8457426105949508
tunasubiri,2.158232066974427
mathe,2.790588146990061
flani,1.789070284832896
docfaustine,1.4914788534767887
kupoteza,1.8199854035647351
sabir,2.163391037455298
yusuph,2.287606635741855
yenyewe,1.7296881370485553
kipind,2.580676535523273
umemaliza,1.9710034232331246
taka,1.6728908359124015
manake,2.2160559791765193
autant,1.3293973359732243
regarde,1.6446192880110946
feki,2.518154487253102
ushamba,2.8962933622234868
umaarufu,1.8739008695804502
chura,2.118117617505304
jipya,1.7827381492525387
kusifia,2.0180603034109943
nashukuru,2.0592315310365485
kimya,1.669324485814533
plusieurs,1.223885508140966
presente,1.1957262634589674
dossier,1.4934254426307625
disent,1.2464958399614643
husseinbashe,1.460489588729424
swahilitimes,1.8506587447313585
uhurumedia,1.7797309019882797
ujiji,3.1712481165826567
mwenzang,2.9326436281648443
myeeee,-3.4965226248363064
tangawizi,2.7616854730686433
barua,1.368183283131672
unaonekana,2.2896515896960254
tusome,2.149150488439728
tuangalie,2.440053295263737
vizur,1.931332389371951
milembe,2.010283126282407
sivyo,2.3427240460304093
tutakua,2.9515752349828026
alivyo,2.1305170570513563
jaribu,2.182115693874742
kuja,1.6548579041293363
ilibidi,1.9289631894975707
wapate,2.7220258932797488
joeselasini,2.0066401242035994
kigogo20i4,2.0318286736108213
nnauye,1.480001587529445
nape,1.5132231520725765
yanbat1,1.3602104101857142
ressemble,1.4756640783140889
lifeofdeo,3.7089738042423703
kaende,2.3909190775782356
mpe,2.726403270505126
bundikilo,1.5870837542822236
masikio,2.731707989987913
hawaoni,2.4480535451887224
dash,2.767938743729153
miezi,2.1605040730423615
imefungwa,2.32083380227109
wagonjwa,1.5383127732797057
wamepungua,2.1418085593618503
alipata,1.772965414916547
coict,2.856405333095538
unatoka,2.1688206912966934
zee,1.5764803135310332
tonytogolani,2.4174421846928746
oyaa,2.501206234502299
samatajr,3.1697540154074044
wameona,2.509984069901001
blaza,2.218222572502944
usha,3.3509029785650326
zenyewe,2.113850245879458
tako,2.0009098759418293
stevpm,2.8353916518666527
dovillenp,1.3405466314801706
unalo,2.721281723917952
kuacha,1.8711517531372444
mwanangwansollo,1.413921078110814
wanapenda,2.5741726833218253
maslahi,1.9842517237017243
taraweh,-2.6690858580143275
recipe,2.6806235089222614
kabisaaa,2.0472152488579374
mwenyezi,1.4958613672032928
neema28820267,2.4733459847486463
temps,1.189615448861431
jukwaa,2.772507434304077
ningekua,2.834373325631763
kanisani,1.5861478847469057
hermhan,1.1443688119052522
unaonaje,2.7336709261094785
mchango,2.527191005925534
waislam,1.9313991568828497
kudai,2.8760035206267105
jumbe,2.3200272221603178
tambaza,2.4752953286241635
dua,2.2404828373782593
atajua,2.566616562446796
nakubalii,3.4026868657397396
likopalamichael,1.2669801204329751
auguyka70,1.5101926574065907
cybellekamba,1.2405816702110983
kabund,1.5634017815100787
jmkkrock,1.5531921123771895
batusue,1.2797097966209101
jclaverdjc,1.2808894100791404
benedisefu,1.2138156188757876
jeanpau41270718,1.3276862450320048
mafuriko,2.1419211025075913
kutengeneza,2.4401494991678714
wenzake,2.087846291986803
ukawa,2.08838362167245
tutaelewana,1.6537432870618218
mudhakiru,2.9639858179032776
dauda,2.657134106385581
hatuwezi,1.7385703685667566
verite,1.2650774972393806
ianze,3.12577448696068
pdt,1.5076424610393795
josephkabila,1.575498552261659
cela,1.191746733854886
kirahisi,1.9889821102400616
sumaye,1.804168504582031
kwelikweli,3.299223163614284
propos,1.6028411819957618
quelques,1.3367435742273814
identifier,1.5265064535512163
1/3,-2.3157359045917665
kujifukiza,1.8041752975121745
contraire,1.2713181654974353
kigezo,2.3254161756573404
wameshindwa,1.9312212698052524
wanapata,2.037537391073414
joycemwalimu,2.6372138859222463
actwazalendo,1.739549011017731
olengurumwao,2.474617516272119
jebra,1.8413503222737495
kupitisha,3.12170782444073
kustaafu,2.515976612709147
ndicho,3.1841118846484884
subiri,2.315008734024586
sonofzaid,3.114075800442275
siri,1.5980837623972166
kambi,3.15191846992208
mgongo,2.5465623764592453
unakua,2.1143836509092635
gesi,2.8252882362153935
impatient,-3.5645222634227354
nimetoka,2.229499106889777
vyao,3.0711601123723
walimwengu,2.587992931786902
zezetalumumba,1.7297967176360283
kwann,1.5769803862126386
kupasuka,2.7664825820123506
busyrathy,1.4618327825779238
mamlaka,1.8633677508972881
imani,1.217473005753657
mubbah,2.480773555199827
maeneo,2.2028567069008784
shetani,1.873600717237663
inaweza,1.5852220334446208
isiwe,2.987985304919708
mzito,3.1768363979334535
nahis,2.530010875771801
kipuuzi,2.16573368835942
wanyonge,2.2534141080226515
mropehumphreys,3.3194383485840784
nin,1.9155812609306857
anthony,1.9380757932217823
usikose,2.119801354352964
kusikia,2.434391356273475
johnie,1.2712264020609876
wapiga,1.7027497633748836
kura,1.5513809298270798
ulivyo,2.094030372294252
wajifungie,2.0961085021517167
nasubiri,2.5260788508632848
zama,1.744674634027728
pengine,1.9037859122906513
angekuwa,2.1404172519178983
makali,2.415530615244596
umeandika,2.2817690159865673
bonge,2.38683595751804
mchongo,2.2493519199063647
acheni,1.4969839812302927
dili,2.08004447409378
akitoa,2.0486394188849113
hujaona,2.248520297400273
kamigakikumbise,1.2753432750487086
wakimaliza,2.726328240731742
watz,1.691351406448053
kuitwa,2.0987845216124192
unadhan,2.1755050345809135
kipi,3.106574241569132
atakuja,2.0293936475455796
kuficha,2.2252504595322615
maovu,2.321330121298265
gwaji,2.7026184346621793
kiukweli,2.016590520572102
lyimo,2.5714813025847225
kununua,1.6854645828795087
eneo,2.017530510142829
tayr,2.5583520559721116
uku,1.7467156063885099
mengne,1.9218972505681835
carolradull,2.750759860051654
wakora,1.936082574573053
nakuona,2.3632120652028648
ascertain,-5.227115320099088
paternity,-4.234076407471493
unamaanisha,2.9212470984714716
laana,1.9391508928693706
idadi,1.6625834428168897
imepungua,2.5518669103356846
zangu,1.4082632762115281
gonjwa,2.2065923863048953
senga,2.111919469854045
ulisha,3.1767174010229926
mwanzo,1.6549847613805397
kiapo,2.223938737757732
maneelarh,2.67889148535467
mahali,1.6580667313919204
militaire,1.3141886021861595
hatariii,3.1214646861219455
nasikia,1.6780863629358804
oku,3.5237062594759756
viazi,3.0223997361106716
vyako,2.2956141628856135
mwakilishi,2.677634675677608
kutu,1.8553867632132295
nene,1.2838772937770613
mbeyahpmu,1.7001843408416237
parody,2.390139128902381
nyakati,2.095818840824201
enoonapa,2.536009930078446
realblackcoffee,-3.0703368387807677
luganoedomm,2.0476649317435793
mbise11,2.2922329029784523
bennimboya,1.5850606152311164
jackmosole1,1.991862487068819
muppia1,2.1343636374866826
havai,2.5022718787075924
anapewa,2.574712129970587
sie,1.7642812213803636
kifupi,2.0053563825826317
kwanin,2.723662463606087
kumjibu,2.778723197914528
muongo,1.8232845951392123
lami,2.0953547305694404
ucje,3.1352064601603518
mtupu,1.6256685182731356
umma,1.7780200760562725
prise,1.2237715842797356
soient,1.3485022578782597
djtee255,3.3622566602357895
alitumia,2.8338930490192555
hotuba,1.5576547214345626
kwakua,2.0720519335895613
simama,1.2420362170264183
petersonchris,2.3156573705027697
jkk,1.2008309670733794
condolences,-3.284591714925386
eastafricatv,1.6256239359416005
kalage,2.3022537662091858
veille,1.430945585340985
conquete,1.3934995629857336
confia,1.3727104700342254
proches,1.4616914746537697
diriger,1.512661351235568
peur,1.2394267352291326
arrivait,1.3576524203361764
malheur,1.2730554357332378
ikoje,2.673910674449648
ufafanuzi,2.144360460041378
maono,1.6054797767966031
misimamo,3.0149624527556687
maarufu,2.300677326857739
mlevi,1.5433544906065628
anakunywa,2.586321107680988
complique,1.5876654607776977
palais,1.4047435911392345
trop,1.1968729612160547
tosh,1.721869782982972
djblingghetto,1.157826049249083
abonokodeh,1.1564544937335561
goteana,1.154209091551734
tamati,1.1256001623175382
sherrie,1.4203968389699153
dira,1.3820262277602582
prendre,1.1955382662628142
waseja,2.8485081143696527
vanesatemba,2.2855261521137575
razaqdm01,2.937857942791323
tottechs,1.950235187915209
itexperttz,1.9425755181406537
wawerudeborah,2.3511347678297683
wachache,2.2332277627545887
1982,1.3824358368356031
unaumia,2.4173106067307617
mabaya,2.0357457603939713
afanye,1.6608299543220433
enlevement,1.2775604238284306
azalaka,1.6244395651013992
muana,1.6380780346002055
paternite,1.2484111958947766
maze,2.7129142532637665
mbegu,2.41654678263052
nafsi,1.5852525919544918
alphanga,1.6915885573905225
kadi,2.5831200020102023
kufungua,1.6889832645201588
crdb,2.022714919856546
7sur7,1.3286942301232412
kamba82,1.2782892733413167
topcongo,1.4148475427482445
bosolonapolitik,1.3215698781131149
minjusticerdc,1.243841123343463
pasteur,1.3671704840766508
mlinzi,2.347320116127412
akamwambia,2.3382783096504216
aliyekaa,3.0773103224830147
presidentuhurukenyatta,-3.5396254606460857
ngai,1.2883389202158602
bloo,2.687453866309632
wakina,1.8060760848828399
wataalam,2.390350900655491
kujali,2.2430791055183885
nderi,1.5820673063090107
huwez,2.5431300573805533
utakufa,1.7055913322996241
mdada,2.688535394003662
sauver,1.515114652921963
aime,1.2388978184045591
kafanya,2.380131873285597
tembo,2.3247742439662336
huoni,1.9336866765620881
toa,2.690741931320103
waache,2.0850850815667314
anasubiri,2.5940718487996524
alipo,1.675073225698325
reellement,1.2026770450077486
proces,1.249415892564887
savoir,1.26223312381804
sergewelo1,2.505781566746798
martinfayulu,1.8133965440563387
essaye,1.3084898710130117
parti,1.2673255473257015
soki,1.3403273671994702
biso,1.362297455959625
nanu,1.6057107325162134
omba,1.8246032127175211
cloudsmedialive,1.742212586262722
nimecheka,2.0562442910261
haule,4.02098568347273
utani,1.9121151984262348
ezra,2.8394174945287722
utakuta,2.4277660606280356
zitaisha,3.605329734922209
naambiwa,2.3624958258582573
mbn,2.0503308291629914
itsabbaishaq,2.210888533673951
sielewi,2.5378710993996347
unakosea,2.5596386391217125
utajua,2.1649306671960686
ulinzi,1.9713311351225642
ashasema,2.6691812348655777
cheo,1.7034746279116884
nbreaking2,1.5049350851606804
fakamionkamion,1.2840656516490638
radiotvingeta1,1.420947523929862
charlynoelmwel,1.910685090532835
choix,1.4832536646392394
17/05,1.4664183568199718
moise,1.5025024439238412
katumbi,1.6055626042329125
jeanclaudekat2,1.6743555647699015
nccr,2.0488271857777898
utalii,1.8116406982807391
respecte,1.4126544006366322
connaissons,1.465063439874546
aventurier,1.251242305140828
svp,1.3733570273566957
shahada,2.412518995237273
bachelor,2.4230627824185285
bahe,3.4250061514841788
morani,2.392678489685028
imarasana,3.4163563613633112
alianza,2.537842016207516
akawa,2.113939192818192
majukumu,2.0808709465938127
kukaba,3.5976033235179936
akaona,2.0883088974152426
kofia,2.7826974706480168
kilda,-2.5292635023575025
hehee,3.1581180013981776
mwalimubahati,1.164614431316751
tiss,2.50774476958461
kishenzi,3.1370130640839906
quels,1.4243277741254057
savons,1.3173109364663582
wilbright,1.9930693635133794
hmarskov,1.7823830942355163
mizigo,1.9164195149306344
nyeto,2.00902153435941
adnchallenge,1.9188003022737734
informe,1.5160274442316013
egalement,1.2307646402170966
harufu,3.015565535254529
jecha,3.5844528375449762
unasemaje,3.83791820245001
reggaevibes,2.1781110064687716
muyeya10,1.3574500581220432
dieuwedi1,1.2641534648318187
connus,1.6734800023522136
guidotti,1.8333393058399763
faisalskillz,2.419435017651091
nanahgee,2.602857294284953
nahisi,1.8247588071349568
aikaeli,3.485134115687339
atafanya,2.2296203624850155
kizembe,2.750473289789739
umechelewa,3.6888428728997598
njema,1.7247746247123217
funza,2.8146800921618294
masumbukonamaj1,2.8274702756311463
kiganyi,1.9230296044600437
msalimie,2.408006606254826
mpendwa,2.3162831034716502
nime,2.59515340797366
napata,2.6904702649524657
mshangama,1.2733468653329714
daaaah,2.957271565634421
tanzia,2.052473347790038
tonyalfredk,2.230238611129002
elycaptano,1.9124442470891023
harakati,2.0619673007058332
sellyamutabi,1.1702294809471232
georginanjogu,1.2077421915921487
halali,2.1380168882205774
shabirbigirwa,3.1479136101456633
mahusiano,2.0204364299483264
nakuja,2.4839651235124713
utakula,2.4588015700038346
henrylugz,2.2531408908821504
nyumbu,1.8782889716759308
barikiwa,1.152099323576289
mule,2.1451858247851963
pense,1.25417184758988
narudimjini,3.035378553602061
unaumwa,3.134584685623843
mbogi,1.2897091026781464
pensons,1.701909128195234
voir,1.245933883834145
vivre,1.4766006597323087
mois,1.5901574626422652
bcp,1.2180083904044057
changement,1.5353087133841008
comprends,1.3048378063205235
restera,1.5113812117498269
soutiennent,1.4960664445135183
dernier,1.2733616335249751
royaume,1.4099673967179263
hamjui,2.074736710629735
nyanya,3.010729331636065
mfalme,2.0825366380450703
uje,1.884522970679655
coment,3.059680405680426
mikoani,2.8267523783342408
ticha,2.8723036931820984
ismaelkitenge1,1.2904337273337518
naomba,1.6446889662244875
ilifanya,2.028319311637084
nikaona,2.4680346610449386
alie,1.9272167101344304
wapimwe,1.9696343296295402
waruhusiwe,2.913298080281112
jmkikwete,1.3984672225887254
ajira,1.5550725271573183
mkandamizaji,2.1796814428628335
jacoblaizer,3.289738292065406
issackmwakalobo,1.4245459865532948
daudi,2.0116536387955875
bibilia,2.188153093343943
kwelii,3.3765376751026976
mkata,3.1422962861003474
mariaamraheim,3.436774856752819
uherry14,2.4138505302939155
kiwanuka,-2.8504879874886937
tupe,1.7369380637588543
bennyboi,1.9309534374444821
piga,1.2933201662558642
nyungu,1.6474905066809395
wanaweka,2.1345249160309447
biblia,2.07148024279764
thereforyou,2.0602018699399154
usafi,2.485419230291967
pambania,2.8874518258537623
bonoko,2.905448079754885
kitoto,2.538790521468851
uanachama,2.6106449502307543
usafiri,1.6996042504691056
kutatua,1.7255316082535455
changamoto,1.6939188991149532
klabu,1.6982289833046098
mpira,1.7648130829849027
jeshi,1.6576768498290142
magereza,1.582580745606239
kamishna,1.9006483471642026
jenerali,1.9171096640743464
suleiman,1.6525888821958774
ameipatia,1.9371295127171662
kuisafirisha,2.243775033309688
mbalimbali,1.7263518948552647
graysonmsolopa,2.6758094346856516
sha6th,2.0940864210258425
nianze,2.2938228554082776
upendo,2.5787064498675187
shukrani,2.029300816514572
afin,1.4292583194056798
pabaya,2.2207641915706096
pepo,2.224970460180266
ubaya,2.4923740544901873
maradhi,2.845951739642247
mwingi,2.118820920866817
wanachuo,2.1093810457472864
uzuri,2.3592084174697865
wenge,3.325115068756726
shuaybb,2.93296162098738
prouve,1.3579537578084495
monde,1.260230685030627
commencant,1.6240196575569434
kanawa,-2.563539821644947
iamekoni,2.0387377072573947
ampumzishe,2.050546161600458
mahala,1.8361787004467172
pema,2.0200841894406936
fungua,1.9054073923520793
poste,1.3327487245273786
laisser,1.2554809561501385
chacun,1.267922244829379
waacheni,2.171131142660508
pang,1.8626013338000698
nakuambia,2.4159092731825416
rlwung,1.3127126807587741
connait,1.1799966548552523
accompagne,1.639978704435709
aliweka,3.384388549776859
mkoloni,3.0893260207953444
naendelea,2.6786787970955754
halisi,1.9337412584372078
mapungufu,2.796668585813704
najjatomar,1.995634185633689
tunaenda,1.6043783669754992
choisi,1.3393183167718388
qur,2.8510726774945554
kbs,2.5618070708519323
depouille,1.3194817959180478
rien,1.2511909044219172
faites,1.2595305060475932
usalama,2.513656802031032
etoile,1.2037042104549678
geodonny,1.5225768821759584
ennemis,1.2409225385041704
ton,1.250355362635567
mwamba,1.582050489645566
botika,1.673475585669102
batu,1.4426210162058413
voulaient,1.5349167971814457
devenus,1.8219647280690667
tes,1.5085015635611683
hristo79,1.4988315434164028
shadaryramazani,1.4944096611940678
tjr,1.4033838572751092
lequel,1.4983385729176126
terme,1.3182413565374191
combattu,1.361266863225406
digne,1.2620618012637395
lire,1.2613857327527376
soutiendrai,1.6307496348734911
condamne,1.5494603294356837
liberte,1.2682376547179477
crue,2.459647282199026
aider,1.3882673173366404
republique,1.2153533502839082
majid,3.0690252205448765
niingie,2.6367218092657154
kwel,1.6294824690322856
tumechoka,2.6190808438118047
hill,-2.4847888304234833
zaria,-4.0816031872212095
disons,1.5496442014628284
kaona,2.2239052250907485
kima,2.435477800599624
hauko,2.4155428303670576
nimeanza,2.075603199994226
yoyote,1.6758453138608758
insha,-3.862358709211869
sendeka,2.615301435662299
chuma,2.0278443219213824
inabidi,1.722951266633979
cheki,2.5343731834376655
wanafanya,2.2760031270169394
atakua,2.7264593879031676
sakallytz,3.576090935144765
trahit,1.4416642729526714
ideologie,1.661478776672443
vijembe,2.958184489369921
marcusmulolwa,2.2130466205040333
prix,1.3176056464961776
passeport,1.3382371232553665
banque,1.4326755709629373
kilicho,2.178077856185325
mtandaoni,2.159551653460931
pprd,1.274551366470063
leta,2.3483377010141804
zachariemoness,1.3233802378954134
raison,1.2919888601866847
symbole,1.3771423047595963
apporte,1.307378427197643
familles,1.363723208922402
bakora,2.72018807556318
voulait,1.56833420018032
tunajua,1.7690073894572664
babangidatz,3.112581119693962
victor,2.6649046211420364
bira,3.518087686670201
itsjeffreyjeff,1.898246273086584
kucheza,1.7301041106266475
erick,3.914180177540656
iyoo,3.0499436963273543
ukurasa,2.532155201106236
tunaomba,2.2253723290838443
lisamongendu,1.345612998634841
serieux,1.1992947009895674
choses,1.338537213500282
wanae,2.3612283877728393
utofauti,2.2539447032918667
chine,1.3720933929451151
kukosoa,2.124061825979311
yale,1.7839699322967866
takadir,2.4309369299074963
tulio,2.6801709273019245
kushika,1.4050657347518418
championsleague,3.3154538908404043
jamii,2.416543878647639
mpuuzi,2.1734853125184745
nimesema,1.8111160537216762
kipimo,2.4607273201346174
duuu,2.168727919010687
mkakati,2.046286336715248
kuua,1.947308484209449
tajiri,2.681755515057824
aviez,1.2986086223340232
etudes,1.6356960607120277
savez,1.461806444482555
infiltre,1.5496368511840464
etudie,1.2989036147535207
imeisha,1.7596844586762035
analo,2.3528343172363693
rahisi,1.6956912681453766
ashinde,2.229588660143534
bandle,2.9799325586204644
gizani,2.295043514201647
dharau,2.4900369775260787
mahakama,2.7565001622995577
kimataifa,1.671690500272222
afya,1.5254231293273481
aendelee,2.0415125091825286
relance,1.8127819920772892
kiingereza,2.3434230311860382
hospitali,1.70171243021056
aweze,2.652379727024757
shusha,3.0411858277657404
tofaut,1.9805440197652924
tuuu,2.4022926017108226
vifo,2.063000034805622
nawaza,3.1642049612186467
kumsikiliza,2.389526873748447
ilani,2.2551250998265693
cerveau,1.3385205384743757
ametoa,2.1904032365103467
bara,1.6225663901523164
nabii,1.639809959843609
naamini,1.753820634529618
aliona,1.7430714510561076
mataifa,1.7252915341211452
borivem,1.180035312100097
terre,1.3882714174213275
prenez,1.2157235010892642
walipo,2.666095517068535
hawafanyi,2.521419362111377
katanga,1.777011008565251
soin,1.6744601475239331
thisistemidayo,2.498744642740854
takwimu,1.675944428878532
inategemea,2.239999355540118
hisia,1.7518167264431879
17mai,1.4474637913488229
marque,1.5398197128410738
congolaise,1.1645170117434387
bref,1.291053349263662
pascomayalla,1.5260362899164799
venusnyota,1.5637228113842467
ndondo,2.988904486725309
billykambale1,1.3971217884816165
maskini,2.1749103687281743
nier,1.5275296495423147
sioni,2.4327085504864163
utakua,2.3470374394166105
muone,2.8320463343065128
dhahabu,3.074956777841825
allez,1.259179910039577
asilimia,1.4949287861529528
apporter,1.6642385564806104
kijanaleo,3.0067894869701566
personnellement,1.6533170523945857
convaincu,1.5427903829479164
jaynet,1.405074396574113
kukicha,1.9020796857090143
cyo,1.995545041640441
matunda,2.418579512698852
watakuja,1.5599533521341116
kumuelewa,3.5309985989830497
kuchaguliwa,2.5014704447242884
yawezekana,2.4220875295513955
mkeo,1.5539678587929044
pacifique,1.5096626432700164
pita,2.7366933795864727
gasper,2.015809589321874
kanje,1.8412569524488904
kapange,1.555956805136236
wembi,1.3911680911713755
morts,1.300065612367645
tant,1.2393642742510276
adore,1.890010731113414
alimamangi,2.9081263627243197
amana,2.482180089567704
nane,2.730835616683282
tumeona,2.3665282395734293
uefa,3.450789453004487
lisusu,1.5418960388585727
matangazo,3.308857934409285
umewaza,2.465245903495482
venant,1.5039488346168721
clement,1.4941015603993195
mrsmunishi,1.3017528814932142
mkasi,2.821197609663198
alaf,1.7598482046504036
viwanja,2.568733343107555
reclame,1.2860112508642214
longue,1.3367350493226104
populaire,1.8079058742530498
mramba,2.7161101587323793
ngondo,2.5802421192395415
durant,1.3226337595506816
interroger,1.3912450305045578
fata,3.0295400671393904
noms,1.5599608044530617
kukupa,2.076311124160398
001,3.5084172553697224
umezidi,2.661081898767375
kuwepo,1.7272198516719874
kelvin,2.8516047998075096
uandishi,1.8348241462458381
tukio,2.3288029555163168
kafeli,2.6865203466107146
magonjwa,1.6853001152391658
pori,2.708065268594911
debat,1.191043470533981
autour,1.2376054139215942
filiation,1.2444242425003846
kapend,1.281506567840367
zairois,1.4867830703314022
shoo,2.744608380916636
mbna,2.4011059160624573
aliamua,2.478129237730391
kando,2.763163913778954
kachanganyikiwa,3.0176576435499567
akiingia,2.660470950351347
ngoma,1.776309785800696
ombi,3.1808514535281605
alinunua,2.423453591223073
alifika,2.7076845680995816
wageni,2.4474403551441792
halima,2.355036145007486
ndie,2.3676789914896803
hawajui,1.919861533471602
freres,1.2534767465443832
affaire,1.2142186560657653
familiale,1.277176091057948
maumivu,2.690508206999622
angelkazadi,1.293466569685261
franchement,1.3737344170095063
sidis,1.3372408994718732
samy,1.2720156225860932
kukimbia,2.494806710548365
rendent,1.5399948442254356
gouvernement,1.3600264843456311
honorer,1.6336471032462874
dise,1.705526767178598
fursa,1.906808563643404
tutakufa,2.7480045325343347
kuvuta,3.18711083433266
wimbo,2.0177840736871406
mwanachama,2.694289453679301
zanzibar,2.4421380460331537
tujifunze,2.9640990069153554
majungu,2.5256834309593463
aliye,2.4454009250962825
utulivu,2.0422130574257267
anauliza,2.670653244104236
angetupiga,2.5625261324368775
wangewezake,2.237980037127201
kutusaidia,1.9564901467476752
kasahau,1.6456233284455866
wametusaidia,1.645370139615365
reponse,1.7192500668200865
cache,1.3329211477291691
deux,1.271192234617782
adopte,1.2288054193935773
arme,1.419496498666642
seule,1.3706024306935383
trouver,1.3004829290659672
kwakuwa,2.3153337654118937
inajua,2.2642741578135337
mkukinanyota,2.4590401139337916
amlaze,2.276419389000396
mwacheni,2.3887924766090074
nyarugabo,1.7080672280770453
connaitre,1.3443248922104123
compagnon,1.514783186865904
lutte,1.3009099785762241
maquis,1.3491657764995764
itskiprotich1,2.928308353974639
heshima,1.7872451521984618
joki,2.6751842976014193
karabo,3.4671061628563686
mokgoko,3.247715994525429
anatumia,1.7705869399510803
mvinyo,2.5866416830526218
totalement,1.6926157715170107
avis,1.4758041230235366
imekua,2.1030870614983423
natamani,1.831639275791577
utopolo,1.7732303673980314
muanze,2.871898553447909
bwege,2.5228679958513416
unafiki,2.3888082618673163
ukwel,1.6045732596071496
mraba,2.1584902318405303
kinyume,1.9024508022353124
mwakani,1.9343447933584017
miradi,2.3501103849299234
veritable,1.3805052549807235
kambona,2.5755339553898424
itikadi,1.9154773326536376
mantiki,2.2294306688007848
maswali,1.6658631469751193
cadre,1.4298167051489594
infosudps,1.3555360913423777
lagrandekrys,1.5285467712591898
